product_id,sku,product_name,category,brand,unit_of_measure,unit_price_idr,fat_content_pct,protein_content_pct,shelf_life_days,storage_temp_c,country_of_origin,halal_certified,is_active,min_order_qty,weight_per_unit_g,barcode,supplier_code,launch_date,notes
45135968,SKU578208,AlpineGold Butter Organic,Butter,CheeseCraft,1kg block,48000.0,30.6,19.1,730,8,Netherlands,No,Yes,1,1000,4856749633465,SUP-110,2017-06-19,Domestic
39237735,SKU414595,InfantPure Cheese Full-cream,Cheese,CheeseCraft,370g can,71500.0,4.2,28.3,90,4,Malaysia,Yes,No,5,400,4970174590329,SUP-107,2022-07-15,Low margin
74856551,SKU694811,GreenPasture Cheese Organic,Cheese,WheyPro,25kg bag,76600.0,5.9,23.0,5,15,Indonesia,Yes,Yes,100,250,9648011940282,SUP-127,2022-05-09,Low margin
44841065,SKU277149,GreenPasture Ice Cream Mix Organic,Ice Cream Mix,AlpineGold,370g can,31100.0,7.7,11.6,21,2,Germany,Yes,Yes,24,400,6887047224388,SUP-169,2022-05-16,Low margin
45529198,SKU950517,CheeseCraft Cheese Full-cream,Cheese,InfantPure,25kg bag,51400.0,3.9,3.3,90,20,Netherlands,Yes,Yes,12,25000,6019846921393,SUP-167,2018-07-22,Seasonal
80984180,SKU715685,CreamTop Butter Low-fat,Butter,CheeseCraft,25kg bag,19600.0,28.5,2.4,180,6,USA,Yes,Yes,5,200,5736815256275,SUP-139,2015-08-14,Export only
15743096,SKU415910,LactoFresh UHT Milk Full-cream,UHT Milk,AlpineGold,400g tin,9900.0,20.4,1.1,7,15,New Zealand,Yes,Yes,5,200,1167279656332,SUP-143,2023-10-28,Seasonal
71612537,SKU474704,GreenPasture Butter Full-cream,Butter,DairyStar,kg,28800.0,32.1,23.4,730,8,Australia,Yes,Yes,12,370,5394555616667,SUP-133,2021-10-30,Seasonal
88750201,SKU893878,NaturaLac Whey Powder Organic,Whey Powder,GreenPasture,kg,44600.0,34.2,2.3,14,15,New Zealand,Yes,Yes,1,1000,3269263829643,SUP-116,2023-08-28,Domestic
27048061,SKU324361,LactoFresh Whey Powder Classic,Whey Powder,WheyPro,2L carton,33900.0,4.3,11.2,21,8,Indonesia,Yes,Yes,24,500,2506087213308,SUP-142,2016-08-08,Discontinued soon
15251582,SKU613495,DairyStar Cheese Organic,Cheese,InfantPure,500ml bottle,56800.0,14.3,4.3,90,6,Germany,Yes,Yes,5,250,4334116689125,SUP-119,2023-09-11,Export only
55720065,SKU434624,CreamTop Cheese Low-fat,Cheese,PureMilk,370g can,74700.0,28.1,10.6,365,20,USA,Yes,Yes,12,25000,1136986813786,SUP-161,2020-10-08,Low margin
93796483,SKU703719,AlpineGold Fresh Milk Fortified,Fresh Milk,LactoFresh,200ml sachet,10500.0,22.4,13.0,21,20,Indonesia,Yes,Yes,24,25000,3433758478071,SUP-150,2015-07-01,Award winner
59881606,SKU617327,WheyPro Whey Powder Classic,Whey Powder,PureMilk,2L carton,36500.0,9.2,27.1,7,20,Netherlands,Yes,Yes,1,400,8307643978508,SUP-140,2023-06-13,Best seller
84457607,SKU313335,WheyPro UHT Milk Full-cream,UHT Milk,CreamTop,kg,16900.0,36.0,12.4,5,6,New Zealand,Yes,Yes,5,400,2181490624456,SUP-136,2020-12-13,Best seller
73447559,SKU208995,CheeseCraft Butter Full-cream,Butter,CheeseCraft,2L carton,36900.0,25.1,5.8,21,15,New Zealand,Yes,Yes,24,500,2018311436553,SUP-140,2017-07-30,Low margin
45496460,SKU188278,AlpineGold UHT Milk Classic,UHT Milk,CheeseCraft,200ml sachet,9100.0,15.9,6.6,90,20,Germany,Yes,No,10,1000,3530385176464,SUP-176,2015-04-28,Export only
44873868,SKU225220,DairyStar UHT Milk Low-fat,UHT Milk,LactoFresh,400g tin,18000.0,34.4,21.6,30,4,Australia,Yes,Yes,1,370,9773528670903,SUP-173,2022-08-22,Best seller
90749070,SKU641855,GreenPasture Cream Classic,Cream,NaturaLac,2L carton,17200.0,32.5,16.2,730,2,Germany,Yes,Yes,10,370,1560204263493,SUP-149,2019-03-29,Seasonal
85506191,SKU292900,LactoFresh Fresh Milk Regular,Fresh Milk,DairyStar,Liter,11400.0,25.7,20.9,7,15,New Zealand,No,Yes,5,500,5360425474011,SUP-152,2017-09-12,Domestic
72497296,SKU892881,PureMilk Fresh Milk Low-fat,Fresh Milk,NaturaLac,370g can,12400.0,31.9,12.7,90,4,Indonesia,Yes,Yes,24,200,5791293898348,SUP-114,2018-11-16,New launch
97695896,SKU332487,AlpineGold Butter Fortified,Butter,DairyStar,2L carton,21200.0,26.9,24.2,14,4,Indonesia,No,Yes,12,500,8848240282334,SUP-145,2018-04-25,Best seller
77084825,SKU260809,DairyStar Cheese Organic,Cheese,GreenPasture,500ml bottle,57800.0,5.5,1.3,5,-20,Australia,Yes,Yes,100,200,8146379406162,SUP-158,2015-02-21,Domestic
17184921,SKU725999,GreenPasture Yogurt Low-fat,Yogurt,GreenPasture,1kg block,18200.0,16.6,8.5,21,20,Indonesia,No,Yes,100,500,8979075562514,SUP-125,2015-08-08,New launch
86653083,SKU179481,CreamTop Ice Cream Mix Classic,Ice Cream Mix,AlpineGold,250g pack,56800.0,15.9,10.6,180,-20,Indonesia,Yes,No,10,25000,2472827177719,SUP-124,2021-04-23,Best seller
37566622,SKU200705,AlpineGold Butter Full-cream,Butter,CreamTop,500ml bottle,31500.0,4.4,25.5,14,-18,Indonesia,Yes,Yes,12,200,2577477410000,SUP-116,2016-09-27,Low margin
31013030,SKU786736,DairyStar Baby Formula Premium,Baby Formula,WheyPro,500ml bottle,89700.0,3.8,17.7,730,6,Indonesia,Yes,Yes,48,250,5764356335039,SUP-146,2015-03-30,Low margin
20396201,SKU985152,PureMilk Butter Low-fat,Butter,PureMilk,1kg block,36700.0,21.2,27.2,730,-18,France,Yes,No,100,500,2424890049618,SUP-118,2020-07-11,Best seller
18462895,SKU350279,CheeseCraft Fresh Milk Organic,Fresh Milk,CheeseCraft,kg,12700.0,22.3,19.1,21,-20,Australia,Yes,Yes,12,500,7787192379965,SUP-144,2020-03-23,Seasonal
46577842,SKU504386,WheyPro Yogurt Premium,Yogurt,GreenPasture,Liter,10600.0,22.4,3.3,30,20,Indonesia,Yes,Yes,10,400,4862190725721,SUP-143,2015-09-01,Best seller
22886579,SKU193765,CheeseCraft Whey Powder Fortified,Whey Powder,LactoFresh,400g tin,49100.0,3.0,3.1,14,-20,Netherlands,Yes,Yes,12,1000,6220109124548,SUP-105,2015-04-15,Seasonal
44415157,SKU132218,InfantPure UHT Milk Fortified,UHT Milk,CheeseCraft,2L carton,10600.0,10.2,20.4,180,-18,Malaysia,No,Yes,100,200,8843036992780,SUP-133,2018-02-24,Low margin
62765240,SKU568881,DairyStar Cream Premium,Cream,GreenPasture,200ml sachet,25800.0,7.2,4.8,90,2,France,Yes,Yes,100,370,5071154553045,SUP-105,2022-04-20,Best seller
72169656,SKU288576,LactoFresh Yogurt Low-fat,Yogurt,DairyStar,kg,14600.0,36.9,12.6,30,4,USA,No,Yes,48,25000,3507160760309,SUP-103,2021-03-24,Domestic
30455997,SKU352105,InfantPure Fresh Milk Low-fat,Fresh Milk,PureMilk,25kg bag,8700.0,8.9,22.5,90,4,Indonesia,Yes,Yes,1,400,4985152942382,SUP-169,2022-05-10,Award winner
34355391,SKU433053,CheeseCraft Yogurt Regular,Yogurt,LactoFresh,2L carton,25600.0,18.9,4.5,365,6,USA,No,Yes,24,200,3909981213327,SUP-144,2018-03-21,Discontinued soon
44185796,SKU989886,InfantPure Butter Regular,Butter,LactoFresh,25kg bag,41900.0,1.7,6.2,7,4,Indonesia,Yes,No,100,500,2544610989023,SUP-131,2021-09-17,Seasonal
11057350,SKU329069,PureMilk Fresh Milk Full-cream,Fresh Milk,WheyPro,1kg block,10300.0,3.6,2.1,730,6,Australia,Yes,Yes,1,200,4880061861919,SUP-144,2015-08-21,New launch
91338953,SKU783213,InfantPure Cheese Low-fat,Cheese,DairyStar,500ml bottle,67400.0,5.3,2.3,365,8,USA,Yes,Yes,12,200,1564788212614,SUP-165,2020-12-06,Award winner
79739083,SKU219615,CreamTop UHT Milk Low-fat,UHT Milk,CheeseCraft,400g tin,19200.0,25.2,24.6,5,-18,USA,Yes,Yes,5,370,3781857455225,SUP-180,2020-06-30,Seasonal
98482382,SKU446360,CheeseCraft Yogurt Low-fat,Yogurt,AlpineGold,Liter,26400.0,1.8,15.9,180,20,Netherlands,Yes,No,48,200,7964107143386,SUP-144,2019-02-08,Award winner
89077969,SKU538576,NaturaLac Butter Full-cream,Butter,NaturaLac,Liter,32200.0,15.8,20.2,180,2,Indonesia,Yes,Yes,12,25000,7992491374527,SUP-152,2020-02-21,Seasonal
72202452,SKU782458,WheyPro Cheese Regular,Cheese,InfantPure,250g pack,51600.0,30.8,10.2,7,20,Indonesia,Yes,Yes,12,2000,1069373173101,SUP-171,2023-10-10,Export only
13777108,SKU207822,WheyPro Butter Fortified,Butter,WheyPro,25kg bag,25500.0,4.4,18.6,7,25,France,Yes,Yes,5,370,6953617175987,SUP-159,2020-01-09,Best seller
26294486,SKU176475,WheyPro Fresh Milk Low-fat,Fresh Milk,WheyPro,1kg block,11400.0,21.8,13.8,7,20,Indonesia,Yes,Yes,12,1000,7543072211445,SUP-150,2016-07-19,Low margin
26163415,SKU871755,WheyPro Cheese Full-cream,Cheese,InfantPure,1kg block,52200.0,32.7,19.5,5,6,France,No,Yes,5,370,5662508695402,SUP-180,2017-12-26,Low margin
34584793,SKU203792,AlpineGold Fresh Milk Classic,Fresh Milk,PureMilk,400g tin,12100.0,37.1,30.0,365,8,France,Yes,Yes,1,200,6558608524867,SUP-115,2022-10-08,Award winner
76265690,SKU981193,CheeseCraft UHT Milk Fortified,UHT Milk,LactoFresh,500ml bottle,15100.0,24.4,8.9,180,6,Germany,Yes,Yes,10,2000,3312195547182,SUP-110,2019-08-29,Best seller
23935195,SKU144366,GreenPasture Fresh Milk Classic,Fresh Milk,AlpineGold,250g pack,13000.0,36.2,12.9,7,2,Indonesia,Yes,No,100,400,9555910033493,SUP-180,2019-03-09,Domestic
32225507,SKU532412,DairyStar Butter Organic,Butter,LactoFresh,250g pack,30000.0,13.2,28.4,180,2,Malaysia,Yes,Yes,1,250,6025002971687,SUP-174,2020-02-11,Domestic
67188965,SKU561001,LactoFresh UHT Milk Fortified,UHT Milk,DairyStar,1kg block,17300.0,37.3,23.9,21,20,Indonesia,Yes,Yes,5,370,1157136923467,SUP-137,2020-02-18,Best seller
71022828,SKU979297,NaturaLac UHT Milk Organic,UHT Milk,DairyStar,25kg bag,9900.0,26.6,2.1,30,-18,Indonesia,Yes,Yes,12,250,5264340033088,SUP-103,2018-07-22,New launch
37370096,SKU422180,InfantPure Butter Organic,Butter,WheyPro,Liter,23900.0,32.2,17.7,21,15,Netherlands,Yes,Yes,1,500,2446838893196,SUP-171,2018-09-09,Award winner
50575602,SKU829710,CheeseCraft Baby Formula Fortified,Baby Formula,CreamTop,250g pack,162000.0,14.1,7.3,180,15,France,Yes,Yes,48,200,4475203745784,SUP-139,2023-02-02,Seasonal
93305081,SKU796825,AlpineGold UHT Milk Classic,UHT Milk,WheyPro,Liter,15500.0,8.9,7.8,5,-18,Indonesia,Yes,Yes,24,200,1457622417883,SUP-175,2021-07-03,Seasonal
88357114,SKU427595,WheyPro Cheese Full-cream,Cheese,CheeseCraft,2L carton,42500.0,22.0,18.5,14,-20,New Zealand,Yes,Yes,1,2000,9127289563315,SUP-167,2020-08-05,Export only
47069436,SKU858528,GreenPasture Ice Cream Mix Fortified,Ice Cream Mix,CreamTop,500ml bottle,50900.0,38.3,26.2,21,8,Germany,No,Yes,24,25000,1925299508305,SUP-130,2017-06-19,Export only
77281540,SKU960271,WheyPro Fresh Milk Classic,Fresh Milk,DairyStar,400g tin,8200.0,4.8,3.1,5,8,Australia,Pending,Yes,48,2000,3856306146531,SUP-169,2023-12-16,Award winner
72202501,SKU681719,NaturaLac Butter Organic,Butter,AlpineGold,370g can,29700.0,0.8,16.3,7,4,Indonesia,Yes,Yes,12,25000,1915146447867,SUP-106,2020-07-23,Award winner
60504327,SKU500272,LactoFresh Cream Low-fat,Cream,InfantPure,2L carton,23200.0,1.0,29.7,730,4,France,Yes,Yes,1,1000,3658484997790,SUP-177,2019-11-04,New launch
37828871,SKU521175,AlpineGold UHT Milk Low-fat,UHT Milk,WheyPro,25kg bag,11800.0,14.5,22.4,5,8,Indonesia,No,Yes,5,200,2413682727184,SUP-135,2015-11-06,Low margin
74397961,SKU638534,AlpineGold Cream Premium,Cream,LactoFresh,kg,36200.0,36.3,11.3,7,8,Indonesia,Yes,Yes,5,2000,7088350751923,SUP-109,2019-02-15,New launch
54343946,SKU797079,NaturaLac Fresh Milk Regular,Fresh Milk,WheyPro,kg,10400.0,22.8,14.5,180,-18,France,No,Yes,10,2000,4396442718598,SUP-165,2020-05-28,Seasonal
80820502,SKU468650,LactoFresh UHT Milk Regular,UHT Milk,InfantPure,2L carton,16100.0,38.6,4.6,365,6,Germany,Yes,Yes,24,1000,2694044005916,SUP-139,2023-04-20,Domestic
95205656,SKU720094,CheeseCraft Whey Powder Premium,Whey Powder,CheeseCraft,25kg bag,49500.0,9.8,19.3,365,2,Indonesia,Yes,Yes,1,500,6639659539439,SUP-176,2015-07-21,New launch
89536797,SKU275072,DairyStar Condensed Milk Organic,Condensed Milk,CreamTop,1kg block,28600.0,2.1,7.6,730,6,New Zealand,Yes,No,100,250,5815873260535,SUP-133,2017-04-21,Low margin
59619615,SKU689489,LactoFresh UHT Milk Full-cream,UHT Milk,WheyPro,250g pack,14600.0,20.3,19.5,730,4,Indonesia,Yes,Yes,10,400,9746736582023,SUP-161,2017-04-11,Export only
63158562,SKU644452,CheeseCraft Yogurt Full-cream,Yogurt,WheyPro,500ml bottle,26300.0,1.0,7.9,30,15,Indonesia,No,Yes,1,400,9791888818053,SUP-145,2017-03-10,Export only
30521636,SKU367700,PureMilk UHT Milk Premium,UHT Milk,WheyPro,2L carton,10900.0,5.4,18.4,180,15,Indonesia,Yes,Yes,5,25000,6455834976955,SUP-127,2020-01-11,Domestic
76626212,SKU294099,CheeseCraft Butter Full-cream,Butter,InfantPure,Liter,30000.0,13.8,9.3,14,8,Indonesia,Yes,Yes,10,400,1257557079752,SUP-106,2019-12-17,Best seller
58079527,SKU474728,WheyPro Cheese Organic,Cheese,LactoFresh,25kg bag,31800.0,25.0,23.0,180,15,New Zealand,Yes,Yes,1,1000,3570551427064,SUP-102,2022-08-16,Export only
14006567,SKU515972,LactoFresh Yogurt Low-fat,Yogurt,DairyStar,370g can,21300.0,26.6,15.9,5,8,Indonesia,Yes,Yes,1,2000,3346638440168,SUP-180,2021-03-10,Discontinued soon
80820521,SKU274309,InfantPure Cream Organic,Cream,AlpineGold,500ml bottle,30600.0,31.8,22.7,14,4,Indonesia,Yes,Yes,10,200,5035524062273,SUP-149,2019-01-30,Award winner
71809319,SKU736841,CheeseCraft Butter Premium,Butter,LactoFresh,250g pack,28100.0,0.9,28.3,90,8,Indonesia,No,Yes,5,500,8193961812083,SUP-166,2023-02-04,Discontinued soon
85080363,SKU712376,CheeseCraft Whey Powder Organic,Whey Powder,LactoFresh,250g pack,60800.0,10.2,2.1,14,2,Indonesia,Yes,No,100,25000,5388652559677,SUP-142,2019-08-29,Domestic
30816562,SKU618030,GreenPasture Yogurt Low-fat,Yogurt,LactoFresh,kg,19900.0,16.6,12.2,21,2,Indonesia,Yes,Yes,24,200,1914549640967,SUP-157,2020-09-27,Domestic
47823157,SKU924899,CreamTop UHT Milk Regular,UHT Milk,DairyStar,2L carton,17000.0,21.3,29.7,7,2,Indonesia,Yes,Yes,24,500,7432235083226,SUP-131,2018-11-23,Low margin
26327350,SKU251599,LactoFresh UHT Milk Regular,UHT Milk,InfantPure,400g tin,17300.0,14.5,22.2,7,2,Indonesia,Yes,No,10,370,1367240125387,SUP-150,2022-05-06,Discontinued soon
78068023,SKU132407,InfantPure UHT Milk Regular,UHT Milk,DairyStar,2L carton,18900.0,0.3,13.7,14,15,Indonesia,Yes,Yes,48,500,8339119403582,SUP-140,2019-09-13,Low margin
17414458,SKU510346,DairyStar UHT Milk Low-fat,UHT Milk,CheeseCraft,25kg bag,18600.0,23.9,23.3,730,8,Germany,Yes,Yes,10,370,3428245841327,SUP-112,2020-04-22,Best seller
38058301,SKU314231,LactoFresh Yogurt Organic,Yogurt,DairyStar,Liter,21600.0,25.5,13.2,730,-18,Australia,Yes,Yes,1,25000,9682557365310,SUP-103,2017-10-10,Best seller
21805373,SKU189010,PureMilk Fresh Milk Fortified,Fresh Milk,DairyStar,200ml sachet,9900.0,18.4,18.2,365,-20,Netherlands,Yes,Yes,100,370,6256301120567,SUP-171,2019-07-05,Best seller
77576521,SKU883046,CreamTop UHT Milk Low-fat,UHT Milk,GreenPasture,200ml sachet,12400.0,14.4,15.4,30,8,Australia,No,No,24,1000,2564586409518,SUP-131,2016-10-10,Discontinued soon
45234506,SKU156477,CheeseCraft Fresh Milk Fortified,Fresh Milk,LactoFresh,500ml bottle,14800.0,37.7,1.2,365,25,New Zealand,No,Yes,48,370,6283132584734,SUP-162,2020-07-19,Award winner
47135051,SKU720981,WheyPro Condensed Milk Full-cream,Condensed Milk,InfantPure,2L carton,25900.0,22.8,24.9,730,-20,Indonesia,Yes,No,10,500,7508133904230,SUP-130,2022-03-25,New launch
58145103,SKU317265,CheeseCraft Cheese Low-fat,Cheese,PureMilk,400g tin,71100.0,26.8,2.0,21,6,New Zealand,Yes,Yes,24,400,5708090546788,SUP-146,2018-03-20,Best seller
32487764,SKU398294,NaturaLac UHT Milk Low-fat,UHT Milk,LactoFresh,kg,10500.0,12.2,16.8,730,8,France,No,Yes,48,370,4128888900382,SUP-118,2022-03-10,Export only
12073304,SKU816247,NaturaLac Butter Fortified,Butter,GreenPasture,500ml bottle,22600.0,12.6,13.5,90,8,Netherlands,No,Yes,5,370,4797187311676,SUP-146,2015-09-11,New launch
28391780,SKU295880,DairyStar Cream Full-cream,Cream,InfantPure,200ml sachet,30900.0,4.2,9.7,90,25,France,Yes,Yes,24,25000,2894247247569,SUP-114,2016-08-20,Discontinued soon
69646699,SKU167199,GreenPasture UHT Milk Premium,UHT Milk,DairyStar,400g tin,10500.0,1.9,14.3,21,6,Indonesia,Yes,Yes,100,250,1205653117364,SUP-104,2017-12-23,Award winner
46840180,SKU738640,GreenPasture Butter Classic,Butter,LactoFresh,250g pack,39100.0,37.4,4.2,14,-18,Indonesia,Yes,Yes,100,1000,6701046144673,SUP-144,2018-04-18,Low margin
58112376,SKU320310,PureMilk UHT Milk Organic,UHT Milk,GreenPasture,25kg bag,12500.0,12.7,20.6,730,2,Germany,Yes,Yes,100,500,9722725812299,SUP-124,2020-09-23,Domestic
49527160,SKU378813,CheeseCraft UHT Milk Classic,UHT Milk,CreamTop,370g can,16700.0,0.4,26.5,5,-20,Australia,No,Yes,1,250,9332835612821,SUP-167,2016-12-09,Discontinued soon
30587258,SKU442419,CheeseCraft Fresh Milk Premium,Fresh Milk,LactoFresh,1kg block,8600.0,32.1,11.0,7,15,Germany,Yes,Yes,10,400,5665315222240,SUP-135,2022-11-22,Seasonal
35666299,SKU260655,CheeseCraft UHT Milk Organic,UHT Milk,InfantPure,400g tin,15700.0,17.5,22.3,5,15,Indonesia,Pending,Yes,5,400,7389398333996,SUP-163,2015-12-01,Seasonal
87538047,SKU650731,WheyPro UHT Milk Premium,UHT Milk,GreenPasture,250g pack,17100.0,15.4,26.7,365,-18,New Zealand,Yes,Yes,100,200,8221145755720,SUP-128,2020-09-11,Award winner
57948547,SKU786367,DairyStar Cheese Classic,Cheese,NaturaLac,500ml bottle,38000.0,7.7,14.6,14,-18,Netherlands,Yes,Yes,10,500,2190524211987,SUP-158,2018-05-07,Low margin
82852231,SKU712503,PureMilk Cheese Regular,Cheese,AlpineGold,1kg block,64800.0,9.1,27.9,7,2,New Zealand,Yes,Yes,5,500,8048814494234,SUP-180,2017-01-29,Export only
49396107,SKU999008,AlpineGold Ice Cream Mix Classic,Ice Cream Mix,InfantPure,25kg bag,54000.0,1.9,20.5,30,20,Netherlands,Yes,Yes,10,500,7029232051692,SUP-131,2016-11-17,Seasonal
85014926,SKU624054,CheeseCraft Cream Full-cream,Cream,InfantPure,2L carton,20500.0,31.5,17.7,5,-20,Netherlands,Pending,Yes,12,25000,2917031102739,SUP-131,2020-08-15,Award winner
61520273,SKU943534,InfantPure Cream Full-cream,Cream,PureMilk,Liter,31200.0,23.9,4.7,365,20,Malaysia,Yes,Yes,10,250,1213730519930,SUP-103,2022-09-30,Seasonal
73054609,SKU380534,WheyPro Baby Formula Regular,Baby Formula,CheeseCraft,25kg bag,170500.0,16.3,28.2,21,-20,New Zealand,Yes,Yes,12,250,4799009585604,SUP-134,2016-01-01,New launch
48707988,SKU799138,InfantPure Butter Premium,Butter,DairyStar,370g can,28200.0,1.5,12.1,5,8,Netherlands,Yes,Yes,24,500,7040447200622,SUP-158,2016-12-14,Low margin
43989400,SKU696234,InfantPure UHT Milk Low-fat,UHT Milk,AlpineGold,400g tin,10100.0,31.2,12.0,30,20,Indonesia,Yes,Yes,48,200,3408362813853,SUP-121,2018-12-18,Best seller
59947419,SKU348014,GreenPasture Cheese Organic,Cheese,PureMilk,250g pack,68900.0,10.7,23.4,730,-20,France,Yes,Yes,24,1000,7269778369393,SUP-120,2019-08-07,Best seller
16333213,SKU684318,PureMilk Condensed Milk Full-cream,Condensed Milk,CheeseCraft,kg,20300.0,5.3,29.2,7,20,Indonesia,Yes,Yes,10,2000,8625170893415,SUP-148,2015-12-09,Discontinued soon
77248927,SKU500387,GreenPasture Condensed Milk Premium,Condensed Milk,NaturaLac,Liter,22600.0,34.3,4.2,7,20,USA,No,No,48,250,5200317506790,SUP-176,2023-10-29,Domestic
36288927,SKU189425,PureMilk Fresh Milk Premium,Fresh Milk,AlpineGold,25kg bag,14000.0,27.9,8.6,7,-20,Australia,Yes,No,10,1000,5543062625418,SUP-122,2017-03-28,Domestic
88390050,SKU167434,PureMilk Butter Premium,Butter,CheeseCraft,500ml bottle,39100.0,30.1,11.3,730,15,Indonesia,Yes,Yes,1,370,1788861760841,SUP-153,2019-11-24,Seasonal
90388901,SKU907562,NaturaLac UHT Milk Classic,UHT Milk,NaturaLac,25kg bag,14300.0,23.5,13.4,7,8,Indonesia,Yes,Yes,5,370,7953532048066,SUP-144,2023-08-09,Export only
42776998,SKU375140,PureMilk Butter Full-cream,Butter,LactoFresh,200ml sachet,28600.0,37.9,16.6,7,-20,Indonesia,Yes,Yes,100,370,7257881827158,SUP-157,2015-01-28,New launch
34257319,SKU216764,NaturaLac Cheese Regular,Cheese,InfantPure,Liter,69100.0,12.0,17.7,90,8,Australia,Yes,Yes,100,370,7204479452588,SUP-170,2022-04-12,Low margin
18201002,SKU499284,GreenPasture Butter Low-fat,Butter,CheeseCraft,2L carton,25600.0,35.1,3.6,5,25,Indonesia,No,Yes,5,200,9208148143069,SUP-179,2018-03-08,Low margin
25541034,SKU324811,WheyPro Fresh Milk Organic,Fresh Milk,NaturaLac,25kg bag,11500.0,27.5,13.0,90,6,Australia,Yes,Yes,24,250,1633775965969,SUP-165,2018-07-24,Export only
14563756,SKU594375,LactoFresh Whey Powder Classic,Whey Powder,GreenPasture,Liter,45100.0,0.4,14.2,14,25,Australia,Yes,Yes,5,500,3047794815465,SUP-118,2017-01-31,Award winner
52607405,SKU182329,NaturaLac Condensed Milk Low-fat,Condensed Milk,CheeseCraft,Liter,25100.0,15.5,29.3,5,15,Australia,Yes,Yes,24,400,6129674897007,SUP-134,2020-12-24,Best seller
49002931,SKU895648,PureMilk Baby Formula Classic,Baby Formula,InfantPure,200ml sachet,128800.0,0.1,26.6,5,6,Indonesia,Yes,Yes,12,500,1631877930690,SUP-105,2022-11-30,Low margin
95959479,SKU417289,InfantPure Cream Regular,Cream,PureMilk,2L carton,30000.0,12.5,9.6,5,8,New Zealand,Yes,Yes,1,25000,2917447893024,SUP-128,2023-05-27,Domestic
68729273,SKU254951,CheeseCraft Butter Low-fat,Butter,PureMilk,250g pack,19800.0,19.2,12.0,7,2,Indonesia,No,Yes,5,400,9281328615950,SUP-167,2021-09-14,Best seller
95992249,SKU805047,InfantPure Baby Formula Low-fat,Baby Formula,LactoFresh,kg,177400.0,29.1,1.4,30,-20,Australia,Yes,Yes,12,400,9117047007851,SUP-148,2022-12-22,Best seller
92748224,SKU998177,WheyPro UHT Milk Low-fat,UHT Milk,AlpineGold,2L carton,18500.0,39.0,10.9,90,8,Indonesia,Yes,No,100,2000,8698780598140,SUP-151,2015-01-02,Best seller
41105856,SKU220122,PureMilk Cream Regular,Cream,InfantPure,2L carton,26000.0,25.6,27.3,180,25,Indonesia,Yes,Yes,12,200,1033524737314,SUP-104,2023-03-05,New launch
51198402,SKU242613,GreenPasture Fresh Milk Full-cream,Fresh Milk,InfantPure,200ml sachet,11100.0,18.3,12.5,21,2,New Zealand,Yes,Yes,10,500,7433982585819,SUP-154,2018-05-21,Seasonal
38386115,SKU151939,WheyPro Butter Regular,Butter,AlpineGold,25kg bag,40300.0,13.0,25.8,30,25,France,Yes,No,10,25000,3997826289287,SUP-166,2018-01-18,Seasonal
59029959,SKU485325,AlpineGold Butter Premium,Butter,DairyStar,500ml bottle,37800.0,30.3,3.1,30,20,Indonesia,Yes,Yes,10,1000,1587132572564,SUP-161,2015-03-07,Export only
91765193,SKU567838,LactoFresh Ice Cream Mix Full-cream,Ice Cream Mix,GreenPasture,Liter,41300.0,34.3,25.3,14,-18,Australia,Yes,Yes,12,1000,5165690803378,SUP-177,2023-05-08,Low margin
76331471,SKU894461,LactoFresh Condensed Milk Organic,Condensed Milk,CheeseCraft,250g pack,20500.0,24.6,20.9,21,25,Netherlands,Yes,Yes,12,400,3669841343938,SUP-138,2020-07-30,Low margin
12302807,SKU537241,NaturaLac Yogurt Regular,Yogurt,PureMilk,25kg bag,16800.0,0.5,5.1,7,2,Malaysia,Yes,Yes,12,400,5930260637723,SUP-169,2015-10-18,Best seller
41662936,SKU736363,PureMilk Butter Premium,Butter,CreamTop,Liter,40200.0,24.7,22.8,21,-20,Germany,Yes,Yes,100,500,7809320503640,SUP-137,2023-04-09,Seasonal
55163361,SKU671416,LactoFresh Cheese Fortified,Cheese,InfantPure,400g tin,77100.0,5.4,9.0,5,2,Indonesia,Yes,Yes,48,250,8191732074814,SUP-127,2015-07-31,Domestic
21281249,SKU926067,GreenPasture UHT Milk Fortified,UHT Milk,LactoFresh,25kg bag,20600.0,13.8,15.1,21,6,Indonesia,Yes,No,1,250,5242606992575,SUP-126,2015-09-23,Award winner
65419756,SKU501336,InfantPure Yogurt Classic,Yogurt,NaturaLac,Liter,23500.0,36.7,26.1,14,8,Netherlands,No,Yes,48,500,8469985922802,SUP-146,2016-06-04,Low margin
81836525,SKU632800,NaturaLac Fresh Milk Premium,Fresh Milk,NaturaLac,25kg bag,8500.0,3.7,8.1,730,8,Indonesia,Yes,Yes,48,400,2693676143484,SUP-117,2021-11-17,Domestic
87669239,SKU436382,WheyPro UHT Milk Full-cream,UHT Milk,CheeseCraft,Liter,17500.0,39.5,18.3,21,25,Germany,Yes,Yes,100,370,5520352686064,SUP-120,2017-07-02,Best seller
49691128,SKU608680,DairyStar Cream Regular,Cream,LactoFresh,25kg bag,33800.0,27.7,9.2,365,25,New Zealand,No,Yes,12,1000,5047140591035,SUP-101,2016-03-15,Low margin
17873401,SKU942654,LactoFresh Cheese Low-fat,Cheese,DairyStar,370g can,44400.0,22.1,25.3,365,-18,Indonesia,No,Yes,10,370,9430656784359,SUP-159,2023-06-14,Discontinued soon
